id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1387908373224431618,1387908373224431618,2021-04-30 09:15:16 AEST,2021-04-30,09:15:16,+1000,290846530,iansyson,Ian Syson,,Enjoyed last night’s show. I think I was a bit hyper from the medication. Name check @dalmanac @MarkBoric @Cotsy_ @dylanarvela,en,"[{'screen_name': 'dalmanac', 'name': 'tony persoglia', 'id': '239755497'}, {'screen_name': 'markboric', 'name': 'mark boric', 'id': '472876914'}, {'screen_name': 'cotsy_', 'name': 'cotsy', 'id': '252436472'}, {'screen_name': 'dylanarvela', 'name': 'dylan arvela', 'id': '300785508'}]",[],[],1,0,3,[],[],https://twitter.com/IanSyson/status/1387908373224431618,False,https://twitter.com/FNR_Radio/status/1387681431200047106,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387908320699191297,1387902815058763781,2021-04-30 09:15:04 AEST,2021-04-30,09:15:04,+1000,1088554265503621120,j_lindsay2410,Jack Lindsay,,"@benjamindcrosby Also, so pumped for Elder Scrolls VI",en,[],[],[],1,0,1,[],[],https://twitter.com/j_lindsay2410/status/1387908320699191297,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'benjamindcrosby', 'name': 'Ben Crosby, the almost seminary graduate', 'id': '753034544928944128'}]",,,,
1387908311769436160,1387908311769436160,2021-04-30 09:15:02 AEST,2021-04-30,09:15:02,+1000,18147028,victraffic,VicTraffic,"{'type': 'Point', 'coordinates': [-37.75594, 144.73969006]}","Caroline Springs Bvd , Caroline Springs - lanes closed inbound, Only one lane is open on the Western…  https://t.co/sNioKyuBMn #victraffic",en,[],['https://bit.ly/3u4bB3S'],[],0,0,1,['victraffic'],[],https://twitter.com/VicTraffic/status/1387908311769436160,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387908304483983362,1387761050519433217,2021-04-30 09:15:00 AEST,2021-04-30,09:15:00,+1000,918742839202160640,drkalpesh_g,Kalpesh Giri,,@noushinnasiri @MQEngineering @MQSciEng @Macquarie_Uni @9NewsSyd That's look interesting ...Good Job👏,en,[],[],[],1,0,1,[],[],https://twitter.com/DrKalpesh_G/status/1387908304483983362,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'noushinnasiri', 'name': 'Dr Noushin Nasiri', 'id': '3589595712'}, {'screen_name': 'MQEngineering', 'name': 'Macquarie University School of Engineering', 'id': '867979057056456708'}, {'screen_name': 'MQSciEng', 'name': 'Macquarie Sci & Eng', 'id': '861471883220238337'}, {'screen_name': 'Macquarie_Uni', 'name': 'Macquarie University', 'id': '34464407'}, {'screen_name': '9NewsSyd', 'name': '9News Sydney', 'id': '171802941'}]",,,,
1387908264285769729,1387902815058763781,2021-04-30 09:14:50 AEST,2021-04-30,09:14:50,+1000,1088554265503621120,j_lindsay2410,Jack Lindsay,,"@benjamindcrosby Not sure if you’ve done a build like this before, but getting Pickpocket and Sneak up to 100 and then stealing all your enemies’ armour/weapons before they know you’re there is enormously fun",en,[],[],[],1,0,2,[],[],https://twitter.com/j_lindsay2410/status/1387908264285769729,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'benjamindcrosby', 'name': 'choir dress appreciator', 'id': '753034544928944128'}]",,,,
1387908261907734532,1387904171743928322,2021-04-30 09:14:50 AEST,2021-04-30,09:14:50,+1000,79651802,jcbaggins21,jcbaggins,,@PressStartAU Tricky if you’re already using the Pulse headsets for gameplay. I reckon they’ll have to open up the lobby chat and people will mute each other once they’re dead.,en,[],[],[],0,0,0,[],[],https://twitter.com/jcbaggins21/status/1387908261907734532,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'PressStartAU', 'name': 'PressStartAustralia', 'id': '990803882'}]",,,,
1387908225501044738,1387908225501044738,2021-04-30 09:14:41 AEST,2021-04-30,09:14:41,+1000,860533549,juanli324,李隽,,啊？！竟有此事！应该积累资料向相关部门举报。,zh,[],[],[],1,3,15,[],[],https://twitter.com/juanli324/status/1387908225501044738,False,https://twitter.com/Cyrano7770/status/1387873859999879173,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387908153577152515,1387908153577152515,2021-04-30 09:14:24 AEST,2021-04-30,09:14:24,+1000,1667085284,metropolitangc,Metropolitan Golf Club,,"It’s that time of year again, the braziers are back out on course 🥶  A welcome addition for an early morning start! We have 6 in total making sure you stay nice and warm 👌🏻  #melbourneweather #autumnwinter #metropolitangolfclub  https://t.co/ghwXwXMtxb",en,[],[],['https://pbs.twimg.com/media/E0LXGZxVcAAG1M6.jpg'],1,1,64,"['melbourneweather', 'autumnwinter', 'metropolitangolfclub']",[],https://twitter.com/MetropolitanGC/status/1387908153577152515,False,,1,https://pbs.twimg.com/media/E0LXGZxVcAAG1M6.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387908108723253248,1387908108723253248,2021-04-30 09:14:13 AEST,2021-04-30,09:14:13,+1000,15510386,dotrat,"James M. 🐀 - Respect: Always was, always will be.",,"Happy 88th birthday Willie! Keep on truckin', we love you. 💖 @WillieNelson  https://t.co/IP1Ic1b8e3",en,"[{'screen_name': 'willienelson', 'name': 'willie nelson', 'id': '15966494'}]",[],['https://pbs.twimg.com/tweet_video_thumb/E0LXECkUcAUHODr.jpg'],0,1,3,[],[],https://twitter.com/dotrat/status/1387908108723253248,False,,1,https://pbs.twimg.com/tweet_video_thumb/E0LXECkUcAUHODr.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907714785808386,1387808627533107201,2021-04-30 09:12:39 AEST,2021-04-30,09:12:39,+1000,14189981,anjomiranda,Anjo Miranda,,@Casey Moving is so stressful! But exciting at the same time 😄,en,[],[],[],0,0,0,[],[],https://twitter.com/anjomiranda/status/1387907714785808386,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'Casey', 'name': 'Casey Neistat', 'id': '154221292'}]",,,,
1387907689599012868,1387907689599012868,2021-04-30 09:12:33 AEST,2021-04-30,09:12:33,+1000,860533549,juanli324,李隽,,曾经跟我以为是“懂得”的两个朋友说，我也有风情万种的时候（中性偏男性是我的铠甲，是我防御、对抗某些东西的武器）。其中一朋友自以为看破不说破地隐忍了十几年，最近在别离宴上终于公开嘲笑了我这句话。我笑笑没说话。心想，不能让女人风情万种的男人和不愿对所有人风情万种的女人，确是风马牛不相及,zh,[],[],[],16,2,58,[],[],https://twitter.com/juanli324/status/1387907689599012868,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907679973101569,1387907679973101569,2021-04-30 09:12:31 AEST,2021-04-30,09:12:31,+1000,98989938,bakos_,Brendan  Bakos,, https://t.co/0lH4bZwxNR,und,[],[],['https://pbs.twimg.com/media/E0LWqzFVgAEIMY8.jpg'],0,0,0,[],[],https://twitter.com/bakos_/status/1387907679973101569,False,,1,https://pbs.twimg.com/media/E0LWqzFVgAEIMY8.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907646909341697,1387907646909341697,2021-04-30 09:12:23 AEST,2021-04-30,09:12:23,+1000,98989938,bakos_,Brendan  Bakos,, https://t.co/SBWfkRu6r5,und,[],[],['https://pbs.twimg.com/media/E0LWo2jVkAEnABa.jpg'],0,0,0,[],[],https://twitter.com/bakos_/status/1387907646909341697,False,,1,https://pbs.twimg.com/media/E0LWo2jVkAEnABa.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907588629487617,1387907588629487617,2021-04-30 09:12:09 AEST,2021-04-30,09:12:09,+1000,98989938,bakos_,Brendan  Bakos,, https://t.co/7XniSTWT5E,und,[],[],['https://pbs.twimg.com/media/E0LWlpPVUAIh8S5.jpg'],0,0,0,[],[],https://twitter.com/bakos_/status/1387907588629487617,False,,1,https://pbs.twimg.com/media/E0LWlpPVUAIh8S5.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907556438265856,1387907556438265856,2021-04-30 09:12:02 AEST,2021-04-30,09:12:02,+1000,66330040,maazbinmahmood,معاذ بن محمود,,ڈسکہ + کراچی = اوقات,ur,[],[],[],0,0,1,[],[],https://twitter.com/maazbinmahmood/status/1387907556438265856,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907535407968256,1387749369638801412,2021-04-30 09:11:57 AEST,2021-04-30,09:11:57,+1000,622747849,richardcolman84,Richard Colman AM,,@Rugged_Legacy @AJA_Cortes @BmwAudi123 Now that is shoulder goals. 💪,en,[],[],[],1,0,1,[],[],https://twitter.com/RichardColman84/status/1387907535407968256,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'Rugged_Legacy', 'name': 'Jeff Putnam | Founder | Author | Man', 'id': '1084494018266976256'}, {'screen_name': 'AJA_Cortes', 'name': 'Alexander Cortes PhD, Fitness, Nutrition, Fat loss', 'id': '19370504'}, {'screen_name': 'BmwAudi123', 'name': 'David Quick', 'id': '217463940'}]",,,,
1387907446753038337,1387765717991317505,2021-04-30 09:11:36 AEST,2021-04-30,09:11:36,+1000,274818120,okreroy,reroy,,@bmoreEmpathetic £200 pounds and nope it's not.,en,[],[],[],1,0,0,[],[],https://twitter.com/okreroy/status/1387907446753038337,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'bmoreEmpathetic', 'name': 'leave cicadas alone!', 'id': '951681975756185600'}]",,,,
1387907331191574528,1387907331191574528,2021-04-30 09:11:08 AEST,2021-04-30,09:11:08,+1000,581798418,euanritchie1,Professor Euan Ritchie 🐺 😼 🐾 🦘 🔥 🌳 🌏 🎶,,"Feral desert donkeys are digging wells, giving water to parched wildlife  https://t.co/akUXbLYADr via @ConversationEDU",en,"[{'screen_name': 'conversationedu', 'name': 'the conversation', 'id': '224495471'}]",['https://theconversation.com/feral-desert-donkeys-are-digging-wells-giving-water-to-parched-wildlife-159909?utm_source=twitter&utm_medium=bylinetwitterbutton'],[],6,14,35,[],[],https://twitter.com/EuanRitchie1/status/1387907331191574528,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907291769294853,1387907291769294853,2021-04-30 09:10:59 AEST,2021-04-30,09:10:59,+1000,137383784,komalaujla,Komal Aujla _ support farmers,,I hope you are getting all the help you required @DelhiPolice @KolkataPolice,en,"[{'screen_name': 'delhipolice', 'name': '#dilkipolice delhi police', 'id': '1850705408'}, {'screen_name': 'kolkatapolice', 'name': 'kolkata police', 'id': '3412395613'}]",[],[],0,0,0,[],[],https://twitter.com/komalaujla/status/1387907291769294853,False,https://twitter.com/sonisha04547406/status/1387440192429064196,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907252674207744,1387612381522583552,2021-04-30 09:10:49 AEST,2021-04-30,09:10:49,+1000,996231078649057280,rossefari,Rosemary,,@Mountainthor @SiavashGhambari تجریش تا میرداماد میرداماد تا نیایش پارک ساعی تا میدون ونک,fa,[],[],[],0,0,1,[],[],https://twitter.com/RosseFari/status/1387907252674207744,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'Mountainthor', 'name': 'نەڤید', 'id': '977170137722884096'}, {'screen_name': 'SiavashGhambari', 'name': 'سیاوش قمبری', 'id': '879764194366824448'}]",,,,
1387907237092290561,1387907237092290561,2021-04-30 09:10:46 AEST,2021-04-30,09:10:46,+1000,2795150594,rockflykiss,N,,@Uber @Uber_Support thats a rip off Uber! Never using u again. @DiDi_Australia here I come  https://t.co/i4pyyPhsZB,en,"[{'screen_name': 'uber_support', 'name': 'uber support', 'id': '2815754953'}, {'screen_name': 'didi_australia', 'name': 'didi', 'id': '1118030634037891074'}]",[],['https://pbs.twimg.com/media/E0LWROBVcAApfv2.jpg'],1,0,0,[],[],https://twitter.com/rockflykiss/status/1387907237092290561,False,,1,https://pbs.twimg.com/media/E0LWROBVcAApfv2.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387907203407908864,1387907203407908864,2021-04-30 09:10:38 AEST,2021-04-30,09:10:38,+1000,1194809536382525440,myanhernandez,MYAN,,"Idk why but after being sad for a while I still have that little happiness  in me being so excited to release 5 videos in the coming hours, days and week.. should make up for my busy month of May, and prolly months after that 😊",en,[],[],[],0,0,0,[],[],https://twitter.com/myanhernandez/status/1387907203407908864,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906999011135489,1387897542327738369,2021-04-30 09:09:49 AEST,2021-04-30,09:09:49,+1000,1130427722574942208,maxblake44,Max Blake,,@drewie_5 I’ve been in the car with ya - your one of them 🤪,en,[],[],[],1,0,0,[],[],https://twitter.com/maxblake44/status/1387906999011135489,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'drewie_5', 'name': 'Drew Semmens', 'id': '1059116946'}]",,,,
1387906870812151809,1387877859834966017,2021-04-30 09:09:18 AEST,2021-04-30,09:09:18,+1000,933655890623832064,lyndamelrose,Lynda Melrose,,@BobbyDukeArts Wot eez Mindcraft? We Ozzies only play with kangaroos and platypuses..platypi........koalas 😁,en,[],[],[],0,0,0,[],[],https://twitter.com/LyndaMelrose/status/1387906870812151809,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'BobbyDukeArts', 'name': '𝔹𝕠𝕓𝕓𝕪 𝔻𝕦𝕜𝕖', 'id': '782335230439002112'}]",,,,
1387906851736489989,1387906851736489989,2021-04-30 09:09:14 AEST,2021-04-30,09:09:14,+1000,581798418,euanritchie1,Professor Euan Ritchie 🐺 😼 🐾 🦘 🔥 🌳 🌏 🎶,,Noooooooo!   https://t.co/hf4XVz7pWR via @ConversationEDU,und,"[{'screen_name': 'conversationedu', 'name': 'the conversation', 'id': '224495471'}]",['https://theconversation.com/risky-business-54-of-australian-companies-plan-to-slow-green-initiatives-due-to-covid-158532?utm_source=twitter&utm_medium=bylinetwitterbutton'],[],0,1,2,[],[],https://twitter.com/EuanRitchie1/status/1387906851736489989,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906811492114432,1387724571260841985,2021-04-30 09:09:04 AEST,2021-04-30,09:09:04,+1000,130668639,demon_dave,Dave Dawson,,"@RonniSalt @georgiassteele @SallyRMelb We’re being told there will be “a terrorist attack in the next 12 months” &amp; “ we’re heading to war against China” diversionary tactics by most corrupt disingenuous government Australia’s ever had, Morrison’s LNP #BrittanyHiggins #auspol #ScottyTheAnnouncer",en,[],[],[],0,6,20,"['brittanyhiggins', 'auspol', 'scottytheannouncer']",[],https://twitter.com/demon_dave/status/1387906811492114432,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'RonniSalt', 'name': '🕯 RonniSalt 🕯', 'id': '2615581908'}, {'screen_name': 'georgiassteele', 'name': 'Georgia Steele', 'id': '2970985171'}, {'screen_name': 'SallyRMelb', 'name': 'SRPassesItOn', 'id': '255807625'}]",,,,
1387906811311706114,1387904171743928322,2021-04-30 09:09:04 AEST,2021-04-30,09:09:04,+1000,79651802,jcbaggins21,jcbaggins,,@PressStartAU I wonder how the audio chat feature will work? Since on PC is via Discord.,en,[],[],[],1,0,0,[],[],https://twitter.com/jcbaggins21/status/1387906811311706114,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'PressStartAU', 'name': 'PressStartAustralia', 'id': '990803882'}]",,,,
1387906807171932161,1387906807171932161,2021-04-30 09:09:03 AEST,2021-04-30,09:09:03,+1000,18147028,victraffic,VicTraffic,"{'type': 'Point', 'coordinates': [-37.99761952, 145.27520656]}","Belgrave-Hallam Rd , Hallam - lanes closed southbound, Two southbound lanes are closed at the outbound…  https://t.co/9WRYQQuQ5i #victraffic",en,[],['https://bit.ly/3u63EeE'],[],0,0,0,['victraffic'],[],https://twitter.com/VicTraffic/status/1387906807171932161,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906804940623872,1387906804940623872,2021-04-30 09:09:03 AEST,2021-04-30,09:09:03,+1000,18147028,victraffic,VicTraffic,"{'type': 'Point', 'coordinates': [-37.81097241, 144.94778147]}","Dudley St , Docklands - lanes closed inbound, The left lane is closed citybound on Dudley Street at…  https://t.co/LB8fGco6sp #victraffic",en,[],['https://bit.ly/3gO8VDE'],[],0,0,0,['victraffic'],[],https://twitter.com/VicTraffic/status/1387906804940623872,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906744978866180,1387906744978866180,2021-04-30 09:08:48 AEST,2021-04-30,09:08:48,+1000,1084590645950304256,thaongu21073825,Celebration Time 00201920202021,,It is just a moment!?,en,[],[],[],0,0,1,[],[],https://twitter.com/ThaoNgu21073825/status/1387906744978866180,False,https://twitter.com/ThaoNgu21073825/status/1387866787878817792,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906671440240643,1387906671440240643,2021-04-30 09:08:31 AEST,2021-04-30,09:08:31,+1000,18279808,andrei_sarusi,Andrei Sarusi,"{'type': 'Point', 'coordinates': [-37.80342754, 145.03319294]}","Just posted a photo @ Kew, Victoria  https://t.co/p4W4Ngaire",en,[],['https://www.instagram.com/p/CORIvV-h6Al/?igshid=x3dr50ysb94x'],[],0,0,0,[],[],https://twitter.com/andrei_sarusi/status/1387906671440240643,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906589848338434,1387906589848338434,2021-04-30 09:08:11 AEST,2021-04-30,09:08:11,+1000,581798418,euanritchie1,Professor Euan Ritchie 🐺 😼 🐾 🦘 🔥 🌳 🌏 🎶,,We mapped the 'super-highways' the First Australians used to cross the ancient land  https://t.co/zJXcvt4dbV via @ConversationEDU,en,"[{'screen_name': 'conversationedu', 'name': 'the conversation', 'id': '224495471'}]",['https://theconversation.com/we-mapped-the-super-highways-the-first-australians-used-to-cross-the-ancient-land-154263?utm_source=twitter&utm_medium=bylinetwitterbutton'],[],0,14,51,[],[],https://twitter.com/EuanRitchie1/status/1387906589848338434,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906556780441603,1387905805211549700,2021-04-30 09:08:03 AEST,2021-04-30,09:08:03,+1000,1849751833,jackmanjimmy,Kid Quaddie,,@barstoolsports @RhettMason10 - NO,und,[],[],[],2,0,0,[],[],https://twitter.com/JackmanJimmy/status/1387906556780441603,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'barstoolsports', 'name': 'Barstool Sports', 'id': '22637974'}]",,,,
1387906556608483328,1387906556608483328,2021-04-30 09:08:03 AEST,2021-04-30,09:08:03,+1000,38140504,methylnick,Nick Wong,,Nice day to get vaccinated.  https://t.co/hObMHanV1E,en,[],[],['https://pbs.twimg.com/media/E0LVqCcUcAEdsvY.jpg'],0,0,22,[],[],https://twitter.com/methylnick/status/1387906556608483328,False,,1,https://pbs.twimg.com/media/E0LVqCcUcAEdsvY.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906534869331972,1387811859533910018,2021-04-30 09:07:58 AEST,2021-04-30,09:07:58,+1000,1156152480,seanthomson12,Sean Thomson,,"@latikambourke Boris is a great PM, who puts his money where his mouth is, in regard to equal opportunity",en,[],[],[],0,0,0,[],[],https://twitter.com/SeanThomson12/status/1387906534869331972,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'latikambourke', 'name': 'Latika M Bourke', 'id': '25036511'}]",,,,
1387906520210235395,1387534551757455360,2021-04-30 09:07:55 AEST,2021-04-30,09:07:55,+1000,373092327,jacklong17,John Long,,@AnikaMolesworth Congrats!,en,[],[],[],0,0,1,[],[],https://twitter.com/jacklong17/status/1387906520210235395,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'AnikaMolesworth', 'name': 'Anika Molesworth', 'id': '2302531476'}]",,,,
1387906438131949569,1387635218123608065,2021-04-30 09:07:35 AEST,2021-04-30,09:07:35,+1000,1347371685490511874,jeremy44484769,Jeremy Selleck,,@DarrenEllis1975 @rtralphy All they have is a few different contracts signed with port over the last few decades about the limited use of the other jumper,en,[],[],[],1,0,0,[],[],https://twitter.com/Jeremy44484769/status/1387906438131949569,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'DarrenEllis1975', 'name': 'D9', 'id': '903537948351635456'}, {'screen_name': 'rtralphy', 'name': 'ralph horowitz', 'id': '40133958'}]",,,,
1387906430884216838,1387620139063943173,2021-04-30 09:07:33 AEST,2021-04-30,09:07:33,+1000,581798418,euanritchie1,Professor Euan Ritchie 🐺 😼 🐾 🦘 🔥 🌳 🌏 🎶,,@artemis_fund @staffo_sez @BirdlifeOz @ParrotOfTheDay Great news! Please say hi to Sue and family for me. Gee I miss that part of the world.,en,[],[],[],0,0,1,[],[],https://twitter.com/EuanRitchie1/status/1387906430884216838,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'artemis_fund', 'name': 'Steve Murphy (Artemis Nature Fund)', 'id': '1366689846576648201'}, {'screen_name': 'staffo_sez', 'name': 'Andrew Stafford', 'id': '399150865'}, {'screen_name': 'BirdlifeOz', 'name': 'BirdLife Australia', 'id': '145136771'}, {'screen_name': 'ParrotOfTheDay', 'name': 'Parrot of the Day 🦜', 'id': '3168247662'}]",,,,
1387906225002582016,1387906225002582016,2021-04-30 09:06:44 AEST,2021-04-30,09:06:44,+1000,581798418,euanritchie1,Professor Euan Ritchie 🐺 😼 🐾 🦘 🔥 🌳 🌏 🎶,,"The First Australians grew to a population of millions, much more than previous estimates  https://t.co/OjigVvvkud @conservbytes et al.",en,"[{'screen_name': 'conservbytes', 'name': 'conservationbytes', 'id': '31106472'}]",['https://theconversation.com/the-first-australians-grew-to-a-population-of-millions-much-more-than-previous-estimates-142371?utm_source=twitter&utm_medium=bylinetwitterbutton'],[],1,3,16,[],[],https://twitter.com/EuanRitchie1/status/1387906225002582016,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906215267631107,1387906215267631107,2021-04-30 09:06:42 AEST,2021-04-30,09:06:42,+1000,21552376,lhjh70,Luke Herring,,Man who mocks elites in inner-city wine bars decries identity politics #auspol,en,[],[],[],0,2,6,['auspol'],[],https://twitter.com/lhjh70/status/1387906215267631107,False,https://twitter.com/MikeCarlton01/status/1387902979664072704,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906102612959234,1387906102612959234,2021-04-30 09:06:15 AEST,2021-04-30,09:06:15,+1000,789586546160611328,bythebaykineasy,Denise Robinson,"{'type': 'Point', 'coordinates': [-38.0477, 145.1163]}",Just posted a photo @ By The Bay Kinesiology - Denise Robinson  https://t.co/dULo14c1dh,en,[],['https://www.instagram.com/p/CORIe2Hj6di/?igshid=vud9qiez2vw9'],[],0,0,0,[],[],https://twitter.com/bythebaykineasy/status/1387906102612959234,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387906035772317696,1387635218123608065,2021-04-30 09:05:59 AEST,2021-04-30,09:05:59,+1000,1347371685490511874,jeremy44484769,Jeremy Selleck,,"@DarrenEllis1975 @rtralphy You clearly don’t understand intellectual property like ralphy.. collingwood has intellectual property over their name, logo and jumper design.. they 100% do not have any intellectual property over the colours black and white or a completely different design on a jumper",en,[],[],[],1,0,0,[],[],https://twitter.com/Jeremy44484769/status/1387906035772317696,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'DarrenEllis1975', 'name': 'D9', 'id': '903537948351635456'}, {'screen_name': 'rtralphy', 'name': 'ralph horowitz', 'id': '40133958'}]",,,,
1387905968017526784,1387905968017526784,2021-04-30 09:05:43 AEST,2021-04-30,09:05:43,+1000,717872275,jeskikka,Jessica M,,Have the day off and still woke up early like I'm going to work 😫,en,[],[],[],0,0,3,[],[],https://twitter.com/Jeskikka/status/1387905968017526784,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387905934895112194,1387846847050485760,2021-04-30 09:05:35 AEST,2021-04-30,09:05:35,+1000,4772231240,nicolecurato,Nicole Curato,,@PantheaLee Shameless self-promotion with @dakilakim  https://t.co/4gVbgzSiMr,en,"[{'screen_name': 'dakilakim', 'name': 'dakila yee', 'id': '142227928'}]",['https://journals.sagepub.com/doi/abs/10.1177/1440783321991661'],[],1,0,9,[],[],https://twitter.com/NicoleCurato/status/1387905934895112194,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'PantheaLee', 'name': 'Panthea Lee 李佩珊', 'id': '14126033'}]",,,,
1387905877722603520,1387585560512847874,2021-04-30 09:05:21 AEST,2021-04-30,09:05:21,+1000,613897191,cybrze,Richard Marshall,,@heidimur @pattymalone2000 But that’s the reality we are in - we were lucky to miss the previous outbreaks.  What’s disappointing is the failure of governments to act outside their national interests ( as well as the ignorance and stupidity of naysayers.),en,[],[],[],0,0,0,[],[],https://twitter.com/cybrze/status/1387905877722603520,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'heidimur', 'name': 'Heidi Murphy', 'id': '161192868'}, {'screen_name': 'pattymalone2000', 'name': 'Patrick Malone', 'id': '2164311145'}]",,,,
1387905751792984067,1387905751792984067,2021-04-30 09:04:51 AEST,2021-04-30,09:04:51,+1000,2231897220,roy_rgr70179,Roy Greer,"{'type': 'Point', 'coordinates': [-37.7488, 144.9669]}","Bird morning @ Coburg, Victoria, Australia  https://t.co/lR17divcXZ",en,[],['https://www.instagram.com/p/CORIUkMtjaH/?igshid=e1e04e7fn0zk'],[],0,0,0,[],[],https://twitter.com/roy_rgr70179/status/1387905751792984067,False,,0,,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387905553125363715,1387905553125363715,2021-04-30 09:04:04 AEST,2021-04-30,09:04:04,+1000,167669397,sjsly,Susan Sly,,"Ian Holmes, exec producer of Netflix series Drive to Survive, extremely engaging &amp; open at @vicchamber #F1 breakfast. Great examples of building brand &amp; growing engagement through authentic not crafted promotion #passion #risk  https://t.co/X8IVzgMRYX",en,"[{'screen_name': 'vicchamber', 'name': 'victorian chamber', 'id': '75203803'}]",[],['https://pbs.twimg.com/media/E0LUvKVUUAQwxEM.jpg'],0,1,3,"['f1', 'passion', 'risk']",[],https://twitter.com/SJSly/status/1387905553125363715,False,,1,https://pbs.twimg.com/media/E0LUvKVUUAQwxEM.jpg,,"-37.80811,144.96071,50mi",,,,,[],,,,
1387905475740459013,1387684533974274048,2021-04-30 09:03:46 AEST,2021-04-30,09:03:46,+1000,555593437,billiehill64,Ade,,@tmorrison888 @Talmandaniel Thanks Tracey.  And it’s not a ‘once a day’ thing.  It’s an ‘every waking moment’ thing.,en,[],[],[],1,1,3,[],[],https://twitter.com/BillieHill64/status/1387905475740459013,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'tmorrison888', 'name': 'tracey morrison', 'id': '1162829677607526405'}, {'screen_name': 'Talmandaniel', 'name': 'Daniel Moore', 'id': '395815181'}]",,,,
1387905464235479041,1387905012966334465,2021-04-30 09:03:43 AEST,2021-04-30,09:03:43,+1000,329416699,babayaga_2077,The Ghost Of Tom Joad,,@devscansados Espera sair a nova versão do M1,pt,[],[],[],0,0,0,[],[],https://twitter.com/babayaga_2077/status/1387905464235479041,False,,0,,,"-37.80811,144.96071,50mi",,,,,"[{'screen_name': 'devscansados', 'name': 'Repositório de Bugs', 'id': '1144082414622400512'}]",,,,
